Date,DepartmentId,JobCategoryId,RequiredWorkedHoursValue,ActualWorkedHoursValue
2027-05-29,54,6,39.93,50.50
2026-10-01,47,2,33.03,33.25
2027-03-18,52,7,20.15,19.75
2026-08-26,60,6,139.24,150.25
2026-01-20,130,2,51.93,56.25
2027-05-29,37,6,94.93,82.75
2026-11-04,47,3,109.51,91.25
2027-05-29,60,3,114.79,103.75
2026-11-11,50,3,106.82,122.50
2026-05-14,41,1,141.53,135.50
2026-03-14,45,1,88.09,91.25
2026-06-18,60,5,137.62,175.75
2027-02-16,44,2,80.83,87.25
2026-06-24,53,1,137.95,152.75
2026-04-25,50,5,71.82,59.25
2027-07-07,57,5,119.08,122.25
2026-06-26,53,3,51.46,53.00
2027-01-05,38,7,62.92,69.75
2026-07-25,55,1,98.24,86.50
2027-02-19,60,5,44.77,51.00
2026-07-16,54,3,37.89,31.25
2026-08-14,35,4,15.47,18.00
2026-10-25,37,3,114.91,120.25
2027-08-08,49,3,104.44,94.75
2026-01-25,52,4,13.03,14.00
2026-11-07,61,2,85.80,73.75
2027-01-23,45,2,97.69,105.50
2026-12-11,130,5,33.33,31.25
2027-08-06,49,1,88.37,104.00
2026-08-27,50,4,36.77,31.50
2027-03-14,51,5,53.37,52.00
2027-04-24,46,5,134.72,140.25
2026-12-30,60,7,37.08,46.00
2027-01-29,37,7,37.12,37.75
2026-01-27,38,1,255.22,237.50
2026-04-18,56,4,33.73,41.75
2027-07-22,47,6,39.67,47.75
2026-05-14,58,1,155.82,192.50
2026-04-30,53,3,43.30,38.50
2026-11-30,38,4,10.28,11.00
2026-03-25,51,7,35.35,34.00
2026-05-01,45,5,47.10,59.00
2026-09-13,57,7,17.21,14.50
2027-07-27,46,7,34.35,28.25
2026-09-13,40,7,30.46,33.00
2027-03-08,42,7,21.05,17.50
2026-01-14,42,5,39.59,44.50
2027-04-30,39,1,82.05,78.00
2026-09-03,53,4,9.06,8.00
2027-07-01,38,6,117.07,99.75
2026-11-03,40,5,126.58,133.50
2027-02-11,47,1,216.91,221.00
2026-08-18,49,6,120.65,108.25
2027-09-12,36,7,52.82,45.75
2026-10-03,36,1,243.76,202.50
2027-02-18,130,6,85.08,95.25
2026-10-31,41,2,27.97,29.75
2026-04-09,55,6,81.46,77.25
2026-10-07,45,4,24.14,20.50
2027-07-04,41,2,39.82,38.50
2026-11-30,55,4,31.49,31.00
2027-09-14,57,6,38.17,35.75
2026-07-22,61,4,25.41,23.25
2027-03-30,55,3,117.47,102.75
2026-05-12,55,4,12.26,10.75
2026-03-10,39,0,131.21,133.75
2026-01-26,57,2,29.56,34.75
2027-03-13,42,3,68.43,82.75
2026-08-26,43,6,137.54,126.50
2026-12-07,52,7,27.18,28.50
2026-12-07,41,4,13.39,12.75
2026-05-02,35,3,27.37,28.25
2027-03-18,58,4,44.01,36.50
2026-08-01,36,6,139.85,127.00
2026-11-30,52,2,88.34,93.00
2027-05-22,49,2,37.30,45.00
2026-01-31,55,5,87.94,107.50
2026-06-17,50,1,134.75,144.75
2027-09-09,46,7,25.79,31.00
2027-04-23,41,7,9.24,7.50
2027-06-07,44,1,221.48,183.25
2027-06-17,39,5,112.12,135.50
2027-03-27,47,1,246.27,204.50
2027-03-01,36,5,45.14,38.00
2026-05-18,61,7,56.86,62.75
2026-04-25,53,7,52.65,48.25
2026-01-08,47,5,92.67,80.50
2027-09-02,49,4,25.97,21.50
2026-04-28,43,7,33.92,32.25
2026-10-30,47,7,49.95,50.75
2026-08-30,44,1,233.62,263.25
2026-03-06,44,2,97.61,89.00
2026-04-08,52,1,185.32,156.00
2026-08-21,38,4,45.27,57.00
2026-10-02,130,1,235.07,279.00
2026-05-10,40,6,132.73,121.25
2026-04-09,61,3,87.58,94.00
2026-05-23,61,3,81.78,96.25
2027-09-07,52,2,89.67,74.50
2027-02-10,40,3,71.35,60.00
2026-05-16,50,2,87.07,73.75
2027-09-07,35,2,88.62,86.00
2027-03-05,59,6,106.63,106.25
2027-08-14,44,3,74.45,69.00
2026-05-23,36,2,70.91,76.50
2026-06-16,60,3,107.87,99.50
2026-06-10,52,7,28.28,27.50
2027-09-07,60,3,34.54,34.00
2026-05-13,60,2,20.46,25.75
2026-11-30,35,2,61.86,50.75
2027-02-19,41,1,85.98,104.25
2027-06-11,53,4,10.90,10.00
2027-03-25,55,7,35.88,44.00
2026-05-05,46,7,9.67,11.00
2026-11-07,44,2,38.10,42.00
2026-03-02,60,7,13.54,13.50
2026-01-01,61,5,42.33,37.25
2027-08-09,44,7,42.77,35.75
2026-04-04,44,7,29.66,31.00
2027-02-10,51,6,46.94,57.75
2027-09-01,42,6,79.56,89.50
2026-09-24,46,6,81.67,80.75
2026-03-04,130,2,41.14,50.00
2026-02-28,49,3,55.39,66.75
2027-02-22,42,4,15.93,19.50
2027-03-25,44,4,14.12,12.25
2026-10-19,53,6,87.46,86.75
2027-03-18,55,2,92.16,83.50
2027-05-22,40,3,103.84,124.25
2026-07-03,50,6,38.89,38.75
2027-04-17,35,4,27.23,29.50
2026-12-07,58,4,26.26,28.25
2027-08-15,52,3,43.54,46.00
2026-01-07,61,0,282.39,276.50
2027-05-22,57,3,114.20,131.25
2026-01-23,43,3,35.48,34.00
2027-09-14,55,2,91.72,93.75
2026-03-30,51,3,81.67,72.50
2026-09-20,60,7,47.55,46.50
2026-02-23,49,7,34.06,35.75
2027-08-03,49,7,48.74,41.25
2026-03-17,47,6,33.60,39.75
2027-02-28,48,7,15.69,17.50
2026-01-08,50,7,11.10,10.75
2027-05-22,51,6,148.55,127.00
2026-11-30,49,7,13.83,15.50
2027-05-17,57,7,26.79,25.50
2026-01-31,58,7,41.24,51.00
2027-02-03,37,3,99.26,123.75
2027-03-18,38,2,43.33,37.00
2027-06-21,51,3,71.82,63.25
2026-09-27,52,4,14.83,12.25
2026-05-05,35,4,44.86,43.75
2026-12-05,49,3,114.76,94.25
2027-09-01,59,6,146.86,176.50
2027-03-18,41,4,9.13,10.00
2026-11-17,56,6,116.14,108.00
2026-04-22,51,2,82.46,80.25
2026-04-05,38,2,43.27,47.25
2026-08-14,52,4,16.34,13.50
2027-05-16,39,6,72.36,59.75
2027-03-05,48,3,83.64,104.00
2026-02-21,130,1,97.79,83.25
2026-07-22,41,2,41.31,45.75
2026-09-25,60,3,105.53,103.00
2026-03-02,43,7,63.52,59.50
2027-05-24,43,7,22.21,21.50
2026-06-11,49,4,43.26,36.50
2027-07-17,36,7,49.78,62.75
2026-02-23,38,4,17.14,16.50
2027-07-11,58,7,25.21,31.25
2026-03-06,61,2,75.80,67.00
2027-06-30,54,5,124.39,109.50
2027-09-14,46,3,79.60,74.25
2027-06-11,50,2,87.31,110.00
2026-08-14,49,2,81.75,82.25
2026-08-04,59,4,41.72,45.50
2027-06-30,35,1,180.29,177.50
2026-05-10,46,3,36.91,44.50
2027-03-25,61,4,43.87,55.50
2026-05-11,47,4,19.39,18.00
2026-01-12,53,6,47.92,51.50
2027-07-04,61,4,13.06,13.75
2026-01-05,56,3,23.92,29.25
2027-07-10,39,4,39.50,34.00
2027-06-04,47,2,85.42,95.50
2026-01-22,46,6,40.14,38.00
2026-07-26,58,6,117.54,131.25
2026-03-23,42,6,67.17,58.50
2026-08-21,35,2,35.80,39.50
2026-11-17,39,6,69.02,66.00
2026-02-05,41,3,63.31,55.50
2026-11-24,42,6,131.67,131.25
2027-02-10,57,3,101.17,84.75
2026-02-21,42,7,9.42,10.00
2027-01-29,59,5,112.80,106.75
2026-07-27,47,5,44.91,51.75
2027-08-04,44,3,50.14,47.25
2026-10-04,47,6,150.18,160.50
2027-06-08,46,5,103.44,104.25
2026-04-22,50,1,218.94,217.50
2027-08-31,36,7,57.24,47.25
2027-02-09,59,5,53.31,53.00
2027-01-25,44,3,60.81,69.25
2026-02-10,56,5,100.15,110.25
2027-06-21,42,1,124.78,135.00
2026-03-12,38,1,245.20,234.00
2026-06-15,45,5,109.76,101.50
2026-06-28,58,1,123.22,134.25
2027-01-10,48,5,91.91,87.25
2026-08-02,60,5,91.80,111.50
2026-12-22,40,7,11.07,11.25
2026-03-16,55,5,41.68,48.25
2027-02-11,55,1,102.15,87.75
2027-01-05,60,5,65.31,82.00
2027-04-22,39,5,67.30,56.50
2026-01-21,44,2,33.98,31.00
2026-09-26,58,1,172.86,153.75
2027-01-14,55,4,36.81,37.75
2027-06-26,58,4,32.55,36.25
2026-03-27,47,4,11.89,11.50
2027-03-15,41,2,44.40,40.25
2026-10-09,130,7,13.48,14.00
2026-08-05,48,3,91.31,90.25
2026-02-20,38,2,58.26,55.50
2027-06-24,49,3,59.40,56.50
2026-08-25,60,4,39.59,49.50
2026-08-06,55,3,112.26,104.25
2027-08-27,35,3,66.10,68.00
2027-03-13,49,1,237.73,300.50
2026-08-19,53,1,150.24,148.00
2026-11-22,60,5,128.95,123.50
2027-03-16,39,1,251.81,274.00
2026-01-29,45,1,107.36,123.50
2026-09-19,38,1,96.75,81.00
2026-02-21,39,5,136.13,120.75
2026-10-14,61,1,205.73,226.25
2026-05-10,53,1,174.27,144.25
2026-01-05,47,1,222.47,241.25
2027-08-25,44,2,47.43,44.00
2026-06-07,38,7,34.53,33.25
2026-07-02,50,4,23.86,22.00
2026-06-09,50,5,100.98,91.75
2026-11-05,45,1,105.85,126.50
2026-02-08,50,4,39.62,34.50
2027-06-07,38,5,65.56,72.50
2026-11-06,52,1,183.40,176.50
2026-07-08,36,5,126.65,123.25
2026-08-06,40,5,106.07,97.25
2026-07-14,58,4,39.08,34.75
2026-06-11,58,6,65.62,65.50
2026-03-31,45,6,86.37,85.00
2026-08-11,43,3,85.14,81.50
2026-05-28,51,4,44.55,44.75
2026-10-21,49,3,72.30,60.25
2026-02-19,45,0,367.48,437.25
2026-03-05,35,1,97.24,112.25
2026-07-28,35,1,179.22,158.75
2026-03-26,46,3,33.71,39.00
2027-02-19,35,5,134.85,153.25
2026-08-25,51,5,48.90,61.75
2026-01-04,39,1,154.59,173.50
2026-06-09,47,1,191.16,177.00
2027-06-26,49,5,53.65,64.75
2026-10-04,58,7,31.26,26.00
2027-09-08,58,1,130.25,159.25
2027-01-05,41,1,178.30,173.75
2026-10-28,57,7,30.75,25.50
2026-08-06,43,7,17.12,14.75
2026-03-17,45,5,35.88,45.00
2026-11-12,50,5,119.44,112.25
2026-12-23,45,5,96.56,84.00
2026-06-03,37,5,135.23,157.00
2026-07-31,42,1,113.47,120.00
2026-09-13,42,1,86.73,106.00
2026-10-26,52,1,156.80,157.00
2026-04-16,40,5,112.87,110.50
2026-03-26,40,6,109.39,123.00
2026-01-25,39,0,146.29,170.25
2027-08-05,51,3,111.98,92.75
2026-02-24,55,6,80.65,71.25
2026-04-30,39,6,40.44,39.25
2026-02-27,61,4,34.91,30.75
2027-08-18,58,2,67.33,66.25
2026-02-06,52,6,132.69,127.75
2027-01-20,50,6,112.03,124.25
2026-11-22,35,4,13.65,11.50
2026-08-23,45,4,24.58,24.25
2026-06-03,61,2,53.50,51.75
2026-01-16,56,2,43.67,45.00
2027-02-24,38,3,69.72,60.75
2027-05-09,44,4,10.90,11.75
2026-11-29,55,4,29.33,26.00
2027-02-18,60,3,53.16,43.50
2026-02-27,58,2,95.97,113.00
2027-03-20,48,6,143.31,118.25
2027-04-04,130,6,152.09,186.00
2027-07-12,44,2,72.09,92.00
2027-02-22,38,1,182.16,228.00
2027-06-16,56,5,48.23,56.75
2027-08-14,52,1,186.92,175.25
2026-10-07,41,1,185.92,190.00
2026-02-15,53,4,26.15,31.00
2026-08-31,46,5,69.10,60.00
2026-05-11,61,1,104.27,127.50
2027-01-20,44,7,54.55,54.00
2026-07-18,53,2,90.81,91.25
2027-05-23,38,1,164.80,161.00
2026-07-31,48,7,48.96,44.00
2027-04-28,49,1,85.36,72.75
2026-01-23,50,1,164.12,157.50
2027-03-23,42,1,185.44,175.25
2026-10-24,56,5,108.55,101.75
2027-02-08,52,5,67.29,83.50
2027-03-10,38,4,18.45,19.25
2026-05-25,45,6,154.33,163.25
2026-04-26,59,6,83.33,99.00
2027-02-25,57,6,138.94,120.50
2027-03-26,43,6,62.27,59.00
2027-07-10,130,2,90.15,95.00
2026-12-11,54,5,76.95,77.25
2026-04-07,45,2,88.95,76.75
2027-05-05,54,5,65.73,70.25
2027-09-05,36,3,29.66,30.25
2027-06-25,57,3,81.41,99.00
2026-01-03,38,0,197.80,173.50
2026-04-20,61,2,20.98,23.25
2026-03-21,58,3,89.04,73.00
2027-07-01,61,2,25.18,21.00
2027-02-12,56,2,79.01,69.75
2026-09-15,36,6,135.24,148.25
2026-01-25,61,6,105.36,95.75
2026-01-07,40,6,46.94,48.00
2026-11-02,51,6,44.01,39.75
2026-05-07,53,7,44.39,42.00
2026-04-27,57,5,63.52,76.75
2026-08-15,56,1,237.11,223.00
2026-03-21,46,7,33.96,28.00
2026-10-27,44,3,93.30,85.00
2027-08-01,56,5,63.99,68.25
2027-08-15,38,6,101.85,87.00
2027-04-23,61,1,159.57,187.25
2027-06-19,38,6,46.58,55.50
2026-12-05,56,1,145.59,173.50
2026-03-11,53,7,33.07,28.75
2026-12-04,58,2,82.55,90.75
2027-06-01,52,4,43.33,53.25
2027-02-18,43,3,77.52,92.75
2027-04-19,59,6,148.42,177.00
2026-04-01,50,2,78.61,67.50
2026-01-27,48,3,44.59,47.75
2026-06-07,44,4,40.06,33.00
2027-05-21,49,2,83.48,97.75
2027-01-25,130,5,133.95,142.25
2027-04-14,54,6,135.53,124.00
2026-12-21,39,4,18.64,20.00
2027-06-26,52,7,44.16,46.75
2027-02-18,54,6,62.73,53.00
2026-01-15,49,2,88.58,92.00
2026-09-04,53,6,108.24,89.00
2026-08-25,54,7,13.05,10.75
2026-01-16,59,4,19.97,17.50
2026-02-20,35,7,55.18,70.25
2026-02-14,51,3,42.72,37.75
2027-06-12,41,3,26.98,29.00
2026-02-05,44,6,38.56,37.00
2026-12-15,41,2,99.22,102.00
2026-10-22,44,7,14.41,16.50
2026-07-12,37,7,12.83,13.00
2026-04-08,49,7,28.70,23.75
2026-01-26,51,6,55.17,45.25
2026-08-19,55,5,65.55,59.50
2026-11-28,36,1,183.10,188.00
2026-12-11,57,7,44.28,44.25
2027-09-12,50,4,40.82,38.25
2026-07-30,44,2,41.62,41.75
2026-09-23,58,7,37.72,34.00
2027-02-08,55,7,51.69,57.50
2027-06-07,41,7,10.81,9.00
2026-09-21,55,3,34.71,30.75
2026-07-06,45,2,95.21,112.75
2026-07-24,51,4,19.90,20.00
2026-05-13,54,6,114.21,106.50
2026-11-21,42,2,48.14,55.25
2026-01-03,60,6,64.16,80.00
2026-12-27,40,3,103.55,108.00
2026-02-20,41,4,9.88,9.25
2027-05-18,35,3,99.82,121.50
2026-11-09,43,3,84.96,82.50
2026-07-17,37,3,43.82,45.75
2027-02-06,52,3,56.33,51.25
2026-01-15,40,3,117.99,122.50
2027-02-13,49,4,10.63,10.25
2027-04-02,57,7,11.91,13.50
2027-07-29,36,7,44.88,39.00
2026-03-16,58,7,16.56,20.25
2027-02-19,38,7,25.10,24.25
2027-06-19,38,4,8.80,11.00
2026-10-04,41,7,47.19,41.00
2026-05-13,35,2,26.91,22.75
2027-07-17,130,7,12.94,13.25
2027-09-06,52,2,39.46,35.25
2026-02-13,50,0,349.01,300.75
2026-12-22,61,2,55.79,47.75
2026-06-07,41,2,95.41,88.25
2026-05-19,50,6,111.06,111.75
2026-09-23,61,2,80.18,72.50
2026-05-02,60,3,61.90,70.75
2027-01-14,52,2,33.17,28.50
2026-01-03,41,2,52.79,65.00
2027-03-15,60,6,107.46,130.25
2026-11-02,57,3,74.83,77.50
2027-07-18,42,6,146.44,132.50
2026-08-01,130,6,42.94,43.75
2026-02-19,48,2,69.72,62.75
2026-11-15,47,2,51.46,45.50
2026-02-14,45,4,27.15,29.25
2027-04-29,35,6,70.87,59.75
2027-06-13,37,7,34.76,40.00
2027-03-29,49,4,31.94,36.75
2027-07-30,44,7,14.96,17.50
2027-07-31,51,7,25.17,20.75
2026-04-20,52,3,41.78,39.00
2027-05-19,53,6,74.67,72.75
2026-01-22,49,0,167.15,147.50
2027-06-02,57,2,90.75,79.50
2026-08-13,52,4,25.50,32.50
2026-02-09,55,2,44.91,37.00
2026-10-14,40,6,146.05,128.00
2027-05-31,42,2,90.10,110.75
2026-01-28,130,0,334.41,275.25
2026-08-29,55,2,41.40,47.75
2026-02-08,47,2,43.51,38.00
2027-01-02,47,4,8.25,8.50
2027-05-14,55,3,63.01,63.00
2026-03-28,55,6,126.34,105.25
2027-05-20,44,4,19.30,22.00
2026-01-22,52,2,96.15,100.00
2027-08-22,57,5,117.52,113.75
2027-05-09,40,1,116.67,132.50
2027-09-14,48,5,73.56,72.25
2026-08-29,56,5,62.03,54.25
2026-10-15,46,5,125.12,121.25
2026-08-22,36,5,70.10,71.00
2026-11-14,57,5,32.17,34.75
2027-08-22,40,5,33.25,31.00
2026-12-21,52,1,139.70,138.50
2026-07-12,39,1,158.25,188.50
2027-07-12,45,5,130.46,157.25
2027-06-02,51,6,118.10,123.75
2026-08-05,55,1,199.10,168.00
2026-07-29,37,5,44.39,41.25
2026-09-21,45,1,90.80,76.50
2027-03-06,61,7,38.04,43.25
2026-12-28,55,1,90.49,77.00
2027-03-11,61,3,39.02,42.50
2026-09-12,36,2,69.45,65.25
2026-09-06,43,6,118.70,135.00
2027-08-26,35,3,89.66,91.75
2027-04-16,42,2,46.31,42.25
2027-05-06,54,5,80.25,79.00
2027-03-24,36,6,82.18,99.75
2026-12-24,60,3,66.72,81.50
2027-08-13,48,6,111.26,99.75
2026-03-18,60,3,97.47,85.50
2027-02-22,48,3,70.18,65.00
2027-03-04,41,3,109.91,96.75
2027-06-12,60,4,30.65,31.00
2026-10-13,55,2,52.63,50.00
2026-02-17,49,3,96.04,80.50
2026-11-05,48,6,34.95,41.50
2026-04-16,35,7,30.98,37.25
2026-08-15,59,4,13.54,12.25
2027-04-08,38,1,86.81,80.25
2027-03-08,36,1,230.83,265.00
2027-04-08,55,1,159.17,161.50
2027-02-17,48,7,51.92,43.25
2026-08-29,39,5,133.35,159.75
2027-04-06,46,7,37.18,47.00
2027-08-25,60,1,116.81,96.50
2026-04-12,51,5,63.29,56.50
2026-06-23,48,5,79.88,90.00
2026-08-05,38,1,151.00,150.50
2027-02-23,40,5,75.86,66.75
2026-02-18,39,1,94.80,108.75
2026-07-06,61,1,227.44,279.50
2026-11-14,40,5,105.54,110.75
2026-06-05,42,1,202.63,220.00
2027-03-02,60,5,43.98,48.75
2026-02-25,42,1,253.36,228.00
2026-03-13,49,4,9.89,8.25
2026-09-20,47,2,93.93,91.25
2026-02-03,37,6,78.83,99.00
2026-11-06,56,6,146.79,123.00
2026-12-17,57,3,106.77,109.50
2026-11-26,55,2,96.19,101.50
2026-05-04,42,2,53.20,47.25
2026-01-01,53,6,112.47,125.50
2026-12-06,50,6,118.79,139.25
2026-05-21,57,6,124.78,118.00
2026-06-27,60,3,49.67,56.50
2027-04-03,46,6,108.14,102.25
2027-05-04,54,3,58.86,62.75
2026-02-03,54,6,131.33,137.75
2027-06-05,48,5,60.47,57.50
2026-09-02,57,7,63.84,72.00
2026-04-29,56,4,10.65,11.00
2026-10-08,46,7,59.95,63.75
2026-12-15,59,5,123.51,105.50
2026-01-12,36,4,42.69,45.50
2027-06-22,53,4,32.37,32.75
2027-05-05,49,7,60.81,57.25
2026-12-15,42,5,58.21,59.75
2026-09-28,50,5,102.84,87.50
2026-05-23,46,5,113.32,117.50
2027-06-24,39,1,194.73,162.00
2027-05-06,37,5,90.38,97.50
2026-09-02,40,7,33.59,29.50
2026-01-02,51,5,67.48,74.25
2026-09-11,52,1,112.11,142.75
2026-04-16,52,7,22.35,22.25
2027-04-05,35,5,103.01,115.75
2026-05-21,40,6,87.82,80.50
2027-04-11,46,3,51.25,42.50
2027-06-09,37,6,141.51,157.25
2027-09-01,42,4,24.55,21.75
2026-03-18,52,2,44.03,46.75
2026-11-19,52,2,21.72,19.00
2027-08-08,37,7,23.90,19.75
2026-04-25,47,1,147.07,122.75
2026-12-19,60,7,47.23,40.50
2026-11-21,58,1,194.27,167.75
2026-06-30,51,5,138.00,173.25
2026-02-12,46,5,106.37,96.50
2026-11-08,48,7,63.66,77.00
2026-05-26,49,1,83.61,81.75
2027-01-31,47,1,207.45,179.50
2027-07-06,50,5,41.29,50.00
2026-05-11,47,6,135.61,125.00
2026-12-11,49,7,18.95,18.50
2027-05-09,57,1,103.03,94.75
2026-10-09,51,5,34.78,35.00
2026-04-06,39,5,30.42,26.50
2026-05-03,58,1,198.62,231.25
2027-08-15,40,7,25.40,24.00
2026-12-19,43,7,38.03,40.25
2027-06-11,43,5,131.47,149.25
2027-06-11,60,5,64.36,68.00
2026-11-11,38,7,56.78,50.00
2026-05-30,58,4,18.67,19.50
2026-12-25,44,4,8.60,8.25
2026-02-10,35,0,391.62,352.75
2026-11-13,48,3,45.35,39.25
2026-10-16,54,5,39.73,40.75
2026-12-23,35,3,46.76,39.50
2027-07-16,49,2,20.66,19.75
2027-01-22,130,1,217.75,190.50
2027-07-20,38,3,102.02,130.50
2027-04-01,130,2,86.78,102.50
2027-07-08,35,7,55.92,66.50
2027-09-01,39,2,50.30,50.00
2027-01-23,54,3,62.30,66.50
2026-07-07,36,3,77.12,72.75
2026-07-04,46,3,83.26,84.00
2026-04-19,35,1,177.55,161.50
2027-01-22,40,6,60.17,76.75
2026-02-17,38,0,239.82,212.75
2026-04-21,46,6,99.19,97.00
2026-11-24,42,4,37.12,40.75
2026-08-12,58,1,121.46,144.00
2026-08-02,55,7,50.13,57.50
2026-02-15,49,1,243.99,256.00
2026-03-20,41,1,193.08,161.25
2026-04-23,38,7,42.42,51.50
2026-08-19,61,1,153.81,167.75
2026-03-20,58,1,177.77,162.00
2026-12-19,49,4,45.94,55.00
2027-07-16,46,7,9.59,9.50
2026-05-13,36,5,47.13,45.00
2027-01-18,51,5,49.71,47.25
2026-06-29,46,7,20.66,19.75
2027-08-03,38,6,147.54,144.75
2026-12-21,130,2,74.90,96.00
2026-01-11,41,0,165.19,136.50
2026-01-06,58,4,19.73,22.00
2027-05-23,59,4,18.97,18.75
2026-03-18,49,0,377.77,345.75
2026-10-13,46,3,58.87,69.00
2027-02-22,59,6,108.59,136.75
2027-07-21,46,3,92.94,88.00
2026-05-30,41,4,9.02,9.00
2027-04-10,38,3,26.77,30.25
2026-10-06,37,6,53.60,53.25
2026-07-29,54,5,36.55,40.00
2026-10-07,51,3,96.01,120.75
2026-01-04,43,6,81.16,97.75
2026-11-23,41,3,31.40,29.75
2027-04-03,35,3,111.92,133.00
2026-08-10,52,2,44.70,47.50
2026-01-24,56,0,317.76,300.75
2026-09-06,60,6,132.13,124.50
2026-06-21,59,6,134.49,160.00
2026-05-27,41,3,23.56,30.25
2026-02-24,61,2,83.97,95.00
2027-03-24,53,6,125.81,108.50
2026-01-11,58,0,370.55,443.75
2026-03-29,50,0,367.28,358.50
2026-06-04,52,3,78.81,72.75
2027-06-10,45,6,100.59,93.50
2027-06-05,51,7,28.23,33.00
2026-01-16,55,1,249.31,215.25
2026-11-18,41,7,20.14,22.50
2026-09-12,53,2,90.20,106.25
2026-03-11,51,6,85.60,93.75
2026-11-18,58,7,52.31,58.75
2026-08-02,38,7,55.99,63.25
2027-04-06,49,2,45.94,55.75
2026-02-19,58,4,41.54,43.75
2026-01-13,61,4,37.27,31.25
2026-08-07,55,3,39.63,46.25
2026-04-29,39,4,36.49,32.00
2026-06-27,35,2,65.23,55.50
2026-10-09,60,4,13.52,15.00
2026-09-08,41,4,17.30,16.75
2027-02-24,57,4,9.15,10.50
2026-03-05,39,6,107.82,101.75
2027-01-29,41,2,20.55,20.25
2027-06-23,41,2,75.00,63.25
2026-11-08,37,4,24.84,24.50
2027-06-20,44,3,46.16,39.50
2027-05-23,56,2,65.90,66.00
2027-05-10,60,6,88.10,88.50
2027-01-29,58,2,20.44,19.00
2027-06-10,51,3,100.09,89.00
2026-02-12,55,4,36.65,42.25
2026-09-15,44,4,46.34,44.00
2026-02-22,45,2,58.07,67.50
2026-10-02,51,7,33.87,40.75
2027-05-17,44,2,43.50,47.25
2027-07-25,41,1,102.02,97.25
2027-01-24,38,4,45.06,38.75
2026-10-19,36,4,19.00,18.50
2026-03-13,60,7,44.31,50.50
2026-03-13,43,7,20.85,18.50
2027-03-01,60,2,53.10,45.00
2026-12-16,43,6,155.64,180.25
2027-04-04,60,3,86.70,94.25
2026-12-16,49,3,80.63,92.00
2026-02-05,35,4,22.98,28.25
2026-11-16,38,3,109.20,110.25
2026-04-21,52,3,66.74,68.25
2026-12-29,56,2,87.41,76.50
2026-10-08,52,4,18.81,15.50
2026-12-21,35,1,108.93,95.25
2026-12-29,39,2,25.59,24.75
2027-06-16,38,2,70.62,85.50
2026-07-31,130,4,24.84,23.25
2026-11-18,47,4,46.02,42.25
2026-03-18,35,2,37.67,32.25
2026-02-16,50,2,87.33,77.50
2026-08-03,49,2,54.31,69.25
2026-02-24,58,0,223.08,196.75
2026-10-20,58,2,38.72,34.50
2026-01-24,59,2,95.79,112.75
2026-05-24,57,7,40.20,45.25
2027-02-27,41,7,49.71,56.75
2026-01-04,49,3,62.72,59.00
2026-03-29,61,3,34.16,34.50
2026-07-04,55,2,22.08,22.50
2026-05-17,54,7,24.35,22.75
2026-03-11,40,3,25.97,27.00
2027-07-27,58,3,92.24,80.00
2027-07-10,56,6,66.32,57.25
2026-09-19,39,2,81.39,103.50
2026-10-16,46,4,22.76,19.25
2027-01-22,57,6,159.42,160.25
2027-07-16,52,4,17.35,21.00
2026-06-24,130,2,24.05,24.50
2027-01-18,54,7,12.61,15.75
2027-08-20,57,3,79.42,79.50
2027-05-16,36,2,22.94,29.25
2026-10-13,38,2,40.04,35.00
2027-07-13,35,3,102.35,106.25
2027-04-06,52,4,34.99,31.25
2027-05-12,41,4,28.44,28.75
2026-08-20,61,1,202.24,180.50
2026-04-20,44,2,67.41,78.50
2026-05-10,36,1,210.56,266.25
2026-07-20,42,1,131.53,130.25
2026-02-09,51,7,37.39,39.75
2026-09-19,55,1,80.51,67.75
2027-02-11,38,1,221.70,206.00
2026-01-02,57,1,124.99,140.00
2026-10-13,56,5,138.31,150.25
2027-06-07,58,7,41.16,38.00
2026-11-16,51,7,30.04,24.75
2026-03-28,46,5,123.76,109.75
2026-10-12,48,5,99.01,123.00
2027-07-20,48,5,46.88,40.00
2026-02-12,41,7,9.23,8.00
2027-02-28,53,5,50.89,42.00
2026-08-08,53,1,170.62,145.50
2027-03-21,53,2,37.76,43.00
2026-07-17,48,6,146.65,182.25
2027-04-14,52,2,50.52,63.75
2026-12-02,45,4,14.90,14.50
2026-10-12,55,2,61.08,69.50
2027-03-09,54,3,69.73,84.50
2026-06-16,35,3,41.72,40.25
2026-04-13,60,6,104.68,101.50
2026-01-25,56,0,240.32,256.75
2027-07-24,54,6,54.20,47.25
2027-02-01,35,7,12.53,11.50
2026-05-02,52,2,93.75,82.75
2026-01-27,59,4,30.00,28.00
2026-04-24,43,6,143.30,150.75
2026-01-10,54,5,85.08,79.50
2027-02-22,55,1,112.32,143.00
2027-07-08,40,5,77.26,66.00
2026-04-16,57,5,79.71,100.50
2026-02-17,56,1,144.39,121.50
2027-04-02,40,7,60.57,58.75
2026-07-19,57,7,36.57,32.00
2026-07-10,49,1,165.34,156.50
2026-04-27,49,4,19.78,19.50
2027-06-22,49,1,230.88,223.25
2026-06-21,38,1,138.23,141.00
2026-01-20,50,7,32.38,28.25
2027-01-11,53,1,224.52,208.50
2027-03-10,46,5,119.50,118.00
2027-05-17,45,5,62.93,76.50
2026-08-19,36,1,171.14,156.50
2027-01-02,58,7,16.63,14.75
2026-03-06,45,5,36.49,31.50
